NPI,Gender,State,Credentials,Specialty,Total Opiod Drug Prescriptinons,Total Non-Opiod Drug Prescriptions),Region,NE,MW,S,W,Opioid.Prescriber,Med.Doc
1063411924,F,GA,MD,Internal Medicine,88,2228,S,0,0,1,0,1,1
1447244678,M,FL,M.D.,Internal Medicine,909,18304,S,0,0,1,0,1,1
1154684074,M,MD,MD,Family Practice,0,80,S,0,0,1,0,0,1
1447220843,M,OK,MD,Internal Medicine,143,756,S,0,0,1,0,1,1
1760426266,M,MI,M.D.,Nephrology,168,3450,MW,0,1,0,0,1,1
1013934017,M,MN,MD,Internal Medicine,630,14292,MW,0,1,0,0,1,1
1477872083,F,GA,D.P.M.,Podiatry,0,13,S,0,0,1,0,0,0
1124137708,M,PA,M.D.,Cardiology,0,3185,NE,1,0,0,0,0,1
1497758395,M,IN,OD,Optometry,0,16,MW,0,1,0,0,0,1
1265400170,F,OK,MD,Geriatric Medicine,386,6387,S,0,0,1,0,1,1
1497781462,M,NY,D.O.,Family Practice,0,60,NE,1,0,0,0,0,1
1629088919,M,IL,DDS,Dentist,0,14,MW,0,1,0,0,0,1
1629073598,M,CO,M.D.,Family Practice,128,1839,W,0,0,0,1,1,1
1710939228,M,AL,M.D.,Orthopedic Surgery,440,113,S,0,0,1,0,1,1
1861672859,M,LA,M.D.,Internal Medicine,0,47,S,0,0,1,0,0,1
1255432530,M,OR,DPM,Podiatry,76,354,W,0,0,0,1,1,0
1417942335,F,ND,FNP,Nurse Practitioner,60,1311,MW,0,1,0,0,1,0
1225026453,M,OH,D.D.S.,Dentist,0,18,MW,0,1,0,0,0,1
1851408058,M,WI,DO,Family Practice,14,0,MW,0,1,0,0,1,1
1346228426,M,TX,M.D.,Ophthalmology,0,257,S,0,0,1,0,0,1
1659379725,M,NY,M.D.,Cardiology,0,1047,NE,1,0,0,0,1,1
1003249343,F,MD,O. D.,Optometry,0,312,S,0,0,1,0,0,1
1265408421,F,IL,DPM,Podiatry,0,13,MW,0,1,0,0,0,0
1689620353,M,NJ,MD,Cardiology,0,824,NE,1,0,0,0,0,1
1699820431,M,PR,M.D.,Neurology,0,370,O,0,0,0,0,0,1
1801979752,M,NJ,M.D.,Family Practice,12,4290,NE,1,0,0,0,1,1
1518905355,M,FL,MD,Internal Medicine,218,9650,S,0,0,1,0,1,1
1063468312,M,OH,M.D.,Internal Medicine,349,10288,MW,0,1,0,0,1,1
1558320374,F,SC,MD,Obstetrics/Gynecology,0,69,S,0,0,1,0,0,1
1730205980,F,CA,DPM,Podiatry,0,26,W,0,0,0,1,0,0
1831230655,M,MO,MD,Obstetrics/Gynecology,0,52,MW,0,1,0,0,0,1
1164453734,F,FL,DO,Obstetrics/Gynecology,0,32,S,0,0,1,0,0,1
1891704193,M,MO,DDS,Dentist,142,162,MW,0,1,0,0,1,1
1841298767,M,LA,M.D.,Family Practice,140,1605,S,0,0,1,0,1,1
1063492809,M,FL,MD,Gynecological/Oncology,25,0,S,0,0,1,0,1,1
1952515991,M,CA,DDS,Dentist,0,31,W,0,0,0,1,0,1
1376549071,F,TN,O.D.,Optometry,0,852,S,0,0,1,0,0,1
1295990554,M,MD,MD,Neurology,0,55,S,0,0,1,0,0,1
1679571186,M,FL,MD,Cardiology,12,2010,S,0,0,1,0,1,1
1063412443,M,TX,D.D.S.,Dentist,0,122,S,0,0,1,0,0,1
1356570923,M,WA,M.D.,Internal Medicine,462,4686,W,0,0,0,1,1,1
1952615049,M,NY,M.D.,Internal Medicine,37,3453,NE,1,0,0,0,1,1
1346282357,F,PA,FNP,Nurse Practitioner,31,30,NE,1,0,0,0,1,0
1609809797,M,TN,MD,Obstetrics/Gynecology,0,32,S,0,0,1,0,0,1
1275535171,M,NJ,DPM,Podiatry,0,53,NE,1,0,0,0,0,0
1396740791,M,LA,M.D.,Otolaryngology,41,667,S,0,0,1,0,1,1
1902907587,M,NY,M.D.,General Surgery,0,23,NE,1,0,0,0,1,1
1548226608,F,NY,NP,Nurse Practitioner,0,1849,NE,1,0,0,0,0,0
1548255912,M,PA,M.D.,Internal Medicine,64,4504,NE,1,0,0,0,1,1
1972675627,F,CA,MD,Obstetrics/Gynecology,0,18,W,0,0,0,1,0,1
1902943145,M,SC,O.D.,Optometry,0,183,S,0,0,1,0,0,1
1184658528,M,CT,MD,Internal Medicine,25,2107,NE,1,0,0,0,1,1
1922117787,M,CT,MD,Hand Surgery,51,0,NE,1,0,0,0,1,1
1578549523,M,SC,MD,Psychiatry,0,1163,S,0,0,1,0,0,1
1912948647,M,SC,MD,Psychiatry,11,1198,S,0,0,1,0,1,1
1497160162,M,MA,D.O.,General Surgery,13,11,NE,1,0,0,0,1,1
1124186556,M,WI,DDS,Dentist,0,29,MW,0,1,0,0,0,1
1902117203,F,MI,DDS,Dentist,0,41,MW,0,1,0,0,0,1
1588621965,M,NC,MD,Anesthesiology,0,127,S,0,0,1,0,0,1
1144532870,F,ME,PA-C,Physician Assistant,14,0,NE,1,0,0,0,1,0
1174593164,M,VA,M.D.,Neurosurgery,46,14,S,0,0,1,0,1,1
1669646543,M,WA,M.D.,Family Practice,18,1100,W,0,0,0,1,1,1
1093742314,M,MO,MD,Obstetrics/Gynecology,0,73,MW,0,1,0,0,1,1
1710901764,M,TX,M.D.,Internal Medicine,0,113,S,0,0,1,0,0,1
1609972959,F,MO,D.O.,Family Practice,11,785,MW,0,1,0,0,1,1
1619041415,M,TX,D.O.,Family Practice,219,2515,S,0,0,1,0,1,1
1083610505,M,AR,MD,Ophthalmology,34,2614,S,0,0,1,0,1,1
1962729517,M,TX,D.O.,Internal Medicine,0,53,S,0,0,1,0,0,1
1710095401,M,AZ,DDS,Dentist,19,76,W,0,0,0,1,1,1
1346335981,M,TN,M.D.,Family Practice,489,3751,S,0,0,1,0,1,1
1396738472,F,NY,DO,Emergency Medicine,21,36,NE,1,0,0,0,1,1
1881775898,F,VT,PA-C,Physician Assistant,32,11,NE,1,0,0,0,1,0
1316052590,M,OH,MD,Internal Medicine,0,91,MW,0,1,0,0,1,1
1295967164,F,NH,,Dentist,0,19,NE,1,0,0,0,1,1
1619979705,M,OH,MD,Cardiology,0,3702,MW,0,1,0,0,0,1
1265542237,F,SC,DMD,Dentist,0,16,S,0,0,1,0,0,1
1629071105,F,IN,O.D.,Optometry,0,29,MW,0,1,0,0,0,1
1356505333,F,OH,CNS,Certified Clinical Nurse Specialist,0,36,MW,0,1,0,0,0,0
1124216916,M,CA,D.D.S,Dentist,0,15,W,0,0,0,1,0,1
1033319322,M,AZ,M.D,Psychiatry & Neurology,0,110,W,0,0,0,1,0,1
1124282082,M,IL,M.D.,Internal Medicine,60,1517,MW,0,1,0,0,1,1
1194712240,M,NC,M.D.,Hematology/Oncology,86,175,S,0,0,1,0,1,1
1447209531,M,TX,MD,Internal Medicine,701,16836,S,0,0,1,0,1,1
1295794725,M,CA,MD,Family Practice,127,2997,W,0,0,0,1,1,1
1225097819,M,IL,M.D.,Internal Medicine,76,2778,MW,0,1,0,0,1,1
1477984524,F,ID,"MS, APRN, FNP-C",Nurse Practitioner,0,12,W,0,0,0,1,0,0
1386963619,F,FL,M.D.,Clinic/Center,36,945,S,0,0,1,0,1,1
1003944646,F,ME,MD,Family Practice,233,3240,NE,1,0,0,0,1,1
1609804087,F,PA,CRNP,Nurse Practitioner,447,13812,NE,1,0,0,0,1,0
1215920319,M,CA,M.D.,Family Practice,674,8157,W,0,0,0,1,1,1
1992783393,M,TX,D.O.,Otolaryngology,55,430,S,0,0,1,0,1,1
1538365127,M,HI,M.D.,Internal Medicine,49,2395,W,0,0,0,1,1,1
1477637833,M,CA,DDS,Dentist,13,38,W,0,0,0,1,1,1
1205960788,F,PA,M.D.,Psychiatry,0,4754,NE,1,0,0,0,0,1
1467488916,F,MA,MD MPH,Internal Medicine,0,24,NE,1,0,0,0,0,1
1487991568,F,AL,CRNP,Nurse Practitioner,0,181,S,0,0,1,0,0,0
1730140104,M,NH,PA-C,Physician Assistant,47,0,NE,1,0,0,0,1,0
1043347461,F,CA,NP-C,Nurse Practitioner,43,177,W,0,0,0,1,1,0
1689622268,F,FL,M.D.,Internal Medicine,12,94,S,0,0,1,0,1,1
1114951431,M,ND,M.D.,Family Practice,328,6508,MW,0,1,0,0,1,1
1841386711,M,NY,M.D.,Internal Medicine,78,5163,NE,1,0,0,0,1,1
1255423174,M,NC,PHARM D,Pharmacist,0,42,S,0,0,1,0,0,0
1508157983,F,OH,MD,Internal Medicine,158,1665,MW,0,1,0,0,1,1
1952379869,M,KS,MD,Internal Medicine,615,7902,MW,0,1,0,0,1,1
1942316625,F,FL,NP-C,Nurse Practitioner,0,51,S,0,0,1,0,0,0
1295045516,F,WA,ARNP,Nurse Practitioner,17,238,W,0,0,0,1,1,0
1114923331,M,TX,M.D.,Family Practice,697,14490,S,0,0,1,0,1,1
1801850086,M,OR,MD,General Surgery,34,228,W,0,0,0,1,1,1
1265495758,F,VA,DO,Rheumatology,302,2948,S,0,0,1,0,1,1
1124052782,M,MN,"M.D.,",Family Practice,103,911,MW,0,1,0,0,1,1
1760439673,F,NY,FNP,Nurse Practitioner,0,408,NE,1,0,0,0,0,0
1982606141,F,NY,FNP,Nurse Practitioner,29,2490,NE,1,0,0,0,1,0
1518911460,M,PA,MD,Family Practice,407,4787,NE,1,0,0,0,1,1
1235109935,F,MA,NP,Nurse Practitioner,0,69,NE,1,0,0,0,0,0
1134565914,F,SC,,Nurse Practitioner,0,14,S,0,0,1,0,0,0
1609101583,F,OK,ARNP,Nurse Practitioner,463,2293,S,0,0,1,0,1,0
1174688790,F,TN,M.D.,Family Practice,0,15,S,0,0,1,0,0,1
1265496970,M,PR,MD,Internal Medicine,14,652,O,0,0,0,0,1,1
1467415117,M,IN,MD,Cardiology,0,5525,MW,0,1,0,0,1,1
1255332011,M,TX,M.D.,Cardiology,0,2185,S,0,0,1,0,0,1
1023050515,M,VA,MD,Internal Medicine,0,82,S,0,0,1,0,1,1
1851516660,M,IL,MD,Family Practice,19,216,MW,0,1,0,0,1,1
1770515868,M,AL,M.D.,Obstetrics/Gynecology,0,310,S,0,0,1,0,0,1
1831128826,F,PA,D.P.M.,Podiatry,11,115,NE,1,0,0,0,1,0
1043546732,F,NY,RPA-C,Physician Assistant,0,290,NE,1,0,0,0,0,0
1134478324,F,MD,CRNP,Nurse Practitioner,400,601,S,0,0,1,0,1,0
1932217726,M,WA,DDS,Oral Surgery (dentists only),0,20,W,0,0,0,1,0,1
1639133838,M,GA,MD,Interventional Pain Management,989,649,S,0,0,1,0,1,1
1093920258,F,IA,MBBS,Physical Medicine and Rehabilitation,0,37,MW,0,1,0,0,1,1
1962441477,F,MN,,Nurse Practitioner,39,1807,MW,0,1,0,0,1,0
1205831864,M,HI,M.D.,Internal Medicine,94,4896,W,0,0,0,1,1,1
1912076613,F,CT,APRN,Certified Clinical Nurse Specialist,0,620,NE,1,0,0,0,0,0
1598100612,F,NY,NP,Nurse Practitioner,0,1037,NE,1,0,0,0,1,0
1679693402,F,PA,MD,Psychiatry & Neurology,13,511,NE,1,0,0,0,1,1
1134314909,F,CA,DDS,Dentist,26,82,W,0,0,0,1,1,1
1780609602,M,VA,M.D.,Plastic and Reconstructive Surgery,27,122,S,0,0,1,0,1,1
1871606541,M,CA,PHYSICIAN ASSISTANT,Physician Assistant,0,152,W,0,0,0,1,0,0
1053500975,M,AZ,D.D.S.,Dentist,29,40,W,0,0,0,1,1,1
1326058835,M,TX,MD,Orthopedic Surgery,46,28,S,0,0,1,0,1,1
1861436719,M,NY,MD,Internal Medicine,970,17284,NE,1,0,0,0,1,1
1518963487,F,PA,PA-C,Physician Assistant,0,3151,NE,1,0,0,0,0,0
1598768905,M,NY,M.D. FCCP,Pulmonary Disease,0,11,NE,1,0,0,0,0,1
1902972029,M,TX,D.M.D,Dentist,32,117,S,0,0,1,0,1,1
1831326941,M,CA,M.D.,Dermatology,0,779,W,0,0,0,1,0,1
1255381109,M,WA,M.D.,Cardiology,29,3551,W,0,0,0,1,1,1
1194767806,M,MS,M.D.,Cardiology,80,7580,S,0,0,1,0,1,1
1962456905,M,VT,M.D.,Ophthalmology,0,984,NE,1,0,0,0,0,1
1295779007,M,MS,M.D.,General Surgery,68,0,S,0,0,1,0,1,1
1699823609,M,CA,MD,Internal Medicine,168,7059,W,0,0,0,1,1,1
1902110265,F,IL,M.D.,Internal Medicine,12,0,MW,0,1,0,0,1,1
1659473221,F,NC,NP,Nurse Practitioner,2406,1687,S,0,0,1,0,1,0
1639227184,M,NY,MD,Family Practice,340,3823,NE,1,0,0,0,1,1
1013950708,M,TX,M.D.,Psychiatry & Neurology,0,24,S,0,0,1,0,0,1
1013996701,M,IL,M.D.,Orthopaedic Surgery,20,11,MW,0,1,0,0,1,1
1083662951,M,OH,MD.,Family Practice,562,10964,MW,0,1,0,0,1,1
1831423912,F,OH,CNP,Nurse Practitioner,44,90,MW,0,1,0,0,1,0
1073743233,M,CA,D.O.,Physical Medicine and Rehabilitation,28,49,W,0,0,0,1,1,1
1669470308,M,NJ,MD,Nephrology,0,763,NE,1,0,0,0,0,1
1548223324,M,TX,M.D.,Neurology,188,4388,S,0,0,1,0,1,1
1134198849,M,NY,MD,Internal Medicine,204,5898,NE,1,0,0,0,1,1
1194050682,M,NE,D.D.S.,Dentist,0,13,MW,0,1,0,0,0,1
1427129485,M,CA,MD,Internal Medicine,0,387,W,0,0,0,1,0,1
1366478265,M,VA,MD,Internal Medicine,0,41,S,0,0,1,0,0,1
1851328371,F,IL,M.D.,Internal Medicine,20,318,MW,0,1,0,0,1,1
1346233053,M,PA,DPM,Podiatry,58,116,NE,1,0,0,0,1,0
1669507943,M,MS,MD,Anesthesiology,381,262,S,0,0,1,0,1,1
1457582918,M,CA,M.D.,Ophthalmology,0,64,W,0,0,0,1,0,1
1558419457,M,MO,,Dentist,0,15,MW,0,1,0,0,0,1
1528137726,F,ME,PA-C,Physician Assistant,24,13,NE,1,0,0,0,1,0
1952478703,M,ID,M.D.,Urology,86,1726,W,0,0,0,1,1,1
1588602916,M,NY,DPM,Podiatry,0,15,NE,1,0,0,0,0,0
1699764472,F,WA,M.D.,Family Practice,154,1913,W,0,0,0,1,1,1
1588614952,M,FL,M.D.,Geriatric Medicine,261,7623,S,0,0,1,0,1,1
1558661116,M,MO,D.O.,Otolaryngology,0,100,MW,0,1,0,0,0,1
1659357234,F,CA,M.D.,Family Practice,111,1404,W,0,0,0,1,1,1
1336331636,F,WA,ARNP,Nurse Practitioner,0,29,W,0,0,0,1,0,0
1679552350,F,MO,M.D.,Dermatology,11,1019,MW,0,1,0,0,1,1
1396907689,F,NY,M.D.,Internal Medicine,44,1313,NE,1,0,0,0,1,1
1245302397,M,AZ,D.D.S.,Dentist,25,34,W,0,0,0,1,1,1
1821282682,F,CO,PA,Physician Assistant,82,37,W,0,0,0,1,1,0
1114182664,F,VT,DPT,Physical Therapist,0,12,NE,1,0,0,0,0,0
1598755431,M,PA,M.D.,Family Practice,155,1932,NE,1,0,0,0,1,1
1366406746,M,PA,MD,Dermatology,0,223,NE,1,0,0,0,0,1
1235170481,M,FL,DO,Emergency Medicine,266,251,S,0,0,1,0,1,1
1962711739,F,MN,NP,Nurse Practitioner,0,72,MW,0,1,0,0,0,0
1194725994,F,PA,MD,Psychiatry,0,556,NE,1,0,0,0,0,1
1518093939,M,CA,D.D.S.,Dentist,0,136,W,0,0,0,1,0,1
1760461677,F,PA,DPM,Podiatry,0,45,NE,1,0,0,0,0,0
1154416048,M,NY,M.D.,Neuropsychiatry,0,11,NE,1,0,0,0,0,1
1497926919,F,IN,M.D.,Obstetrics/Gynecology,0,106,MW,0,1,0,0,0,1
1407067432,F,WA,M.D.,Obstetrics/Gynecology,0,24,W,0,0,0,1,0,1
1255484101,M,GA,D.D.S.,Oral Surgery (dentists only),20,48,S,0,0,1,0,1,1
1366564460,M,NJ,MD,Plastic and Reconstructive Surgery,14,0,NE,1,0,0,0,1,1
1720195407,M,NY,MD,Emergency Medicine,11,24,NE,1,0,0,0,1,1
1598996647,F,TX,PA-C,Physician Assistant,0,70,S,0,0,1,0,1,0
1053584771,M,MA,"D.D.S, M.D.",Oral Surgery (dentists only),20,54,NE,1,0,0,0,1,1
1912160045,M,MA,MD,Family Practice,34,1066,NE,1,0,0,0,1,1
1003913468,M,TX,M.D.,Family Practice,322,6086,S,0,0,1,0,1,1
1699747592,F,TX,M.D.,Family Practice,76,1345,S,0,0,1,0,1,1
1598721243,M,SC,MD,Family Practice,399,9937,S,0,0,1,0,1,1
1568499564,M,PR,PH.D.,Psychologist,17,13,O,0,0,0,0,1,1
1457672966,M,PA,D.M.D.,Dentist,0,17,NE,1,0,0,0,0,1
1942245345,M,LA,MD,Orthopedic Surgery,77,0,S,0,0,1,0,1,1
1073557989,F,OH,MD,Psychiatry,0,2844,MW,0,1,0,0,0,1
1922001627,M,LA,M.D.,Hematology/Oncology,161,557,S,0,0,1,0,1,1
1144236027,M,WI,DDS,Dentist,0,28,MW,0,1,0,0,0,1
1659635092,M,WI,M.D.,Family Practice,0,15,MW,0,1,0,0,0,1
1316991649,F,WI,NP,Nurse Practitioner,0,89,MW,0,1,0,0,0,0
1447251566,F,NY,FNP,Nurse Practitioner,151,2145,NE,1,0,0,0,1,0
1164683231,M,LA,MD,Internal Medicine,0,101,S,0,0,1,0,0,1
1821188640,F,WA,MD,Family Practice,109,1863,W,0,0,0,1,1,1
1184606766,M,OH,DO,Internal Medicine,0,10937,MW,0,1,0,0,1,1
1679578124,M,MI,OD,Optometry,0,93,MW,0,1,0,0,0,1
1841381845,M,NY,MD,Family Practice,142,1451,NE,1,0,0,0,1,1
1821205386,M,CA,D.D.S.,Dentist,14,69,W,0,0,0,1,1,1
1821071341,M,TN,DDS,Maxillofacial Surgery,198,358,S,0,0,1,0,1,1
1326057407,M,MO,D.D.S.,Dentist,0,47,MW,0,1,0,0,1,1
1811088552,M,NC,M.D.,Internal Medicine,119,7410,S,0,0,1,0,1,1
1851363899,F,PA,MD,Internal Medicine,180,1092,NE,1,0,0,0,1,1
1841267150,M,TX,MD,Family Practice,0,86,S,0,0,1,0,0,1
1447444807,F,CO,MD,Family Practice,104,873,W,0,0,0,1,1,1
1083771455,M,TX,DDS,Dentist,32,45,S,0,0,1,0,1,1
1073666095,M,FL,MD,Neurosurgery,269,286,S,0,0,1,0,1,1
1750391371,M,FL,M.D.,Psychiatry,0,6270,S,0,0,1,0,0,1
1548517063,F,MA,NP-C,Nurse Practitioner,211,345,NE,1,0,0,0,1,0
1427025980,F,NJ,D.O.,Obstetrics/Gynecology,0,27,NE,1,0,0,0,0,1
1952415176,F,MD,M.D.,Emergency Medicine,21,26,S,0,0,1,0,1,1
1891956587,M,TX,M.D.,Internal Medicine,0,33,S,0,0,1,0,0,1
1639338288,M,CA,M.D.,Internal Medicine,0,34,W,0,0,0,1,1,1
1053306431,M,PA,O.D.,Optometry,0,86,NE,1,0,0,0,0,1
1780007971,F,MI,PA-C,Physician Assistant,0,380,MW,0,1,0,0,0,0
1194904508,M,WA,,Pharmacist,0,210,W,0,0,0,1,1,0
1235106881,M,CA,M.D.,Obstetrics/Gynecology,0,27,W,0,0,0,1,1,1
1295753507,M,WV,D.D.S.,Dentist,0,144,S,0,0,1,0,0,1
1003825316,F,MA,PA-C,Physician Assistant,0,261,NE,1,0,0,0,0,0
1982871299,M,GA,M.D.,Obstetrics/Gynecology,64,1031,S,0,0,1,0,1,1
1790758662,M,AZ,MD,Gastroenterology,0,314,W,0,0,0,1,0,1
1083795215,F,AZ,M.D.,Internal Medicine,148,2443,W,0,0,0,1,1,1
1306979059,M,GA,PAC,Physician Assistant,287,1972,S,0,0,1,0,1,0
1083876098,M,CA,MD,Ophthalmology,0,98,W,0,0,0,1,0,1
1366579252,M,TX,DDS,Dentist,0,17,S,0,0,1,0,0,1
1184747206,F,TX,M.D.,Internal Medicine,0,2642,S,0,0,1,0,0,1
1912110040,M,AL,MD,Cardiology,13,2160,S,0,0,1,0,1,1
1568789741,F,DC,M.D.,Student in an Organized Health Care Education/Training Program,0,38,S,0,0,1,0,0,0
1659604320,F,MA,NP,Nurse Practitioner,12,509,NE,1,0,0,0,1,0
1588691455,M,CA,M.D.,Pulmonary Disease,17,1501,W,0,0,0,1,1,1
1811183650,F,NY,MD,Internal Medicine,0,1918,NE,1,0,0,0,0,1
1659300416,F,CT,APRN,Nurse Practitioner,0,1326,NE,1,0,0,0,1,0
1043356736,F,CA,M.D.,Psychiatry & Neurology,0,22,W,0,0,0,1,0,1
1194731042,M,VA,D.P.M.,Podiatry,86,173,S,0,0,1,0,1,0
1356310452,F,MA,"APRN, BC",Certified Clinical Nurse Specialist,0,62,NE,1,0,0,0,0,0
1477710630,F,NC,ANP,Nurse Practitioner,15,1056,S,0,0,1,0,1,0
1437236882,F,AL,M.D.,Neurology,0,34,S,0,0,1,0,0,1
1508073198,M,IL,P.A.-C,Physician Assistant,12,979,MW,0,1,0,0,1,0
1376544296,F,TX,M.D.,Obstetrics/Gynecology,0,158,S,0,0,1,0,1,1
1548225907,M,VA,M.D.,Family Practice,0,11,S,0,0,1,0,0,1
1427150549,F,AK,O.D.,Optometry,0,15,W,0,0,0,1,0,1
1609086446,F,CA,DDS,Dentist,0,46,W,0,0,0,1,0,1
1124079140,M,WA,M.D.,Radiation Oncology,0,13,W,0,0,0,1,0,1
1023213287,M,UT,DMD,Dentist,21,30,W,0,0,0,1,1,1
1124042007,M,AL,MD,Internal Medicine,73,2984,S,0,0,1,0,1,1
1992807903,M,IL,MD,Colorectal Surgery (formerly proctology),17,51,MW,0,1,0,0,1,1
1225102908,M,GA,M.D.,Internal Medicine,1405,28371,S,0,0,1,0,1,1
1982603460,F,PA,M.D.,Psychiatry,0,272,NE,1,0,0,0,0,1
1093014441,M,MO,M.D.,Student in an Organized Health Care Education/Training Program,0,413,MW,0,1,0,0,1,0
1689744906,M,OH,PA-C,Physician Assistant,49,109,MW,0,1,0,0,1,0
1881632602,F,TX,M.D.,Dermatology,0,862,S,0,0,1,0,0,1
1023115334,M,MS,M.D.P.A.,Family Practice,28,908,S,0,0,1,0,1,1
1114096799,M,CA,DDS,Dentist,0,23,W,0,0,0,1,0,1
1043279029,M,MI,M.D.,Family Practice,652,6567,MW,0,1,0,0,1,1
1306955455,M,CA,DDS,Dentist,0,26,W,0,0,0,1,0,1
1699881953,M,WI,MD,Obstetrics/Gynecology,0,94,MW,0,1,0,0,0,1
1841292554,M,NC,O.D.,Optometry,0,165,S,0,0,1,0,1,1
1588778542,M,CA,M.D.,Internal Medicine,16,66,W,0,0,0,1,1,1
1093746364,M,CA,M.D.,Family Practice,227,6195,W,0,0,0,1,1,1
1588648877,F,CA,M.D.,Obstetrics/Gynecology,0,11,W,0,0,0,1,1,1
1932334786,F,SC,M.D.,Family Practice,75,1237,S,0,0,1,0,1,1
1972681773,M,CA,MD,Orthopedic Surgery,52,18,W,0,0,0,1,1,1
1982667135,M,CA,M.D.,Cardiology,0,4936,W,0,0,0,1,0,1
1659457406,M,TX,MD,Gastroenterology,0,986,S,0,0,1,0,0,1
1033185491,M,SC,MD,Otolaryngology,0,79,S,0,0,1,0,0,1
1386764884,M,IL,MD,Family Practice,29,194,MW,0,1,0,0,1,1
1720257652,F,OR,MD,Family Practice,0,148,W,0,0,0,1,1,1
1588670855,F,LA,F.N.P.-C,Nurse Practitioner,20,247,S,0,0,1,0,1,0
1104979038,M,KY,MD,Family Practice,97,3398,S,0,0,1,0,1,1
1114031085,M,FL,,Family Practice,76,2309,S,0,0,1,0,1,1
1730180381,F,FL,M.D.,Specialist,0,11,S,0,0,1,0,0,0
1841304458,M,GA,MD,Gastroenterology,0,240,S,0,0,1,0,1,1
1134405624,F,AZ,PA-C,Physician Assistant,0,93,W,0,0,0,1,1,0
1104147800,M,MI,MD,Emergency Medicine,52,40,MW,0,1,0,0,1,1
1255374310,F,NJ,MD,Family Practice,50,1580,NE,1,0,0,0,1,1
1174521629,M,PA,DO,Orthopedic Surgery,259,324,NE,1,0,0,0,1,1
1679729750,M,IN,D.D.S,Dentist,51,89,MW,0,1,0,0,1,1
1629165717,M,MA,MD,Urology,0,11,NE,1,0,0,0,0,1
1295790129,F,WA,MD,Internal Medicine,405,5578,W,0,0,0,1,1,1
1891766259,M,OH,M.D.,Family Practice,451,8471,MW,0,1,0,0,1,1
1679715122,M,CA,D.O.,Family Practice,75,1773,W,0,0,0,1,1,1
1811937865,M,NC,O.D.,Optometry,0,69,S,0,0,1,0,0,1
1689995086,F,IL,,Internal Medicine,0,78,MW,0,1,0,0,1,1
1467489807,F,IL,M.D.,Internal Medicine,639,12170,MW,0,1,0,0,1,1
1255369997,M,NY,DPM,Podiatry,26,55,NE,1,0,0,0,1,0
1255585790,M,OH,PA-C,Physician Assistant,0,2160,MW,0,1,0,0,0,0
1578771853,M,WA,M.D.,Neurology,0,1012,W,0,0,0,1,0,1
1972789766,F,CA,PA-C,Physician Assistant,151,142,W,0,0,0,1,1,0
1073500716,M,MS,O.D.,Optometry,0,281,S,0,0,1,0,0,1
1649462078,F,PA,M.D.,Family Practice,12,755,NE,1,0,0,0,1,1
1831214808,F,TX,MD,Psychiatry,0,108,S,0,0,1,0,0,1
1043446131,M,AZ,D.P.M.,Podiatry,16,0,W,0,0,0,1,1,0
1609197722,F,OH,MD,Family Practice,31,319,MW,0,1,0,0,1,1
1194891101,F,NY,,Internal Medicine,0,7469,NE,1,0,0,0,1,1
1720051733,M,FL,MD,Family Practice,0,87,S,0,0,1,0,1,1
1790031318,F,CT,NP-C,Nurse Practitioner,44,1037,NE,1,0,0,0,1,0
1396806204,M,CA,M.D.,Family Practice,0,445,W,0,0,0,1,0,1
1750547113,F,WA,MD,Hematology/Oncology,15,55,W,0,0,0,1,1,1
1588687933,M,FL,M.D.,Otolaryngology,0,30,S,0,0,1,0,0,1
1982837613,M,DC,MD,Endocrinology,0,105,S,0,0,1,0,0,1
1912959586,M,LA,MD,Interventional Pain Management,126,538,S,0,0,1,0,1,1
1912059718,F,CA,MD,Internal Medicine,223,1921,W,0,0,0,1,1,1
1790072072,M,AZ,"M.D,",Internal Medicine,13,123,W,0,0,0,1,1,1
1982620746,F,MD,CRNP,Nurse Practitioner,1579,749,S,0,0,1,0,1,0
1285644955,M,ID,MD,Family Practice,0,476,W,0,0,0,1,1,1
1245299148,M,HI,M.D.,Internal Medicine,191,6041,W,0,0,0,1,1,1
1215970561,M,AR,MD,Gastroenterology,0,410,S,0,0,1,0,1,1
1487712196,M,DE,DMD,Dentist,0,17,S,0,0,1,0,0,1
1710012158,F,CA,NP,Specialist,0,375,W,0,0,0,1,0,0
1972544237,F,NY,MD,Obstetrics/Gynecology,0,180,NE,1,0,0,0,0,1
1003996646,F,CT,APRN,Nurse Practitioner,0,168,NE,1,0,0,0,0,0
1720040801,M,SC,M.D.,Urology,30,410,S,0,0,1,0,1,1
1124048236,M,FL,M.D.,Orthopedic Surgery,310,176,S,0,0,1,0,1,1
1174518336,M,OK,M. D.,Gastroenterology,0,753,S,0,0,1,0,1,1
1881607588,M,MI,MD,Neurology,11,89,MW,0,1,0,0,1,1
1962723130,F,CO,PA-C,Physician Assistant,0,31,W,0,0,0,1,1,0
1285673087,M,KS,M.D.,Family Practice,297,5838,MW,0,1,0,0,1,1
1477532679,F,WV,CFNP,Nurse Practitioner,152,2395,S,0,0,1,0,1,0
1861468027,M,CA,MD,Family Practice,341,6209,W,0,0,0,1,1,1
1194746842,M,CA,M.D.,Family Practice,85,5097,W,0,0,0,1,1,1
1558322941,M,AL,DO,Family Practice,1395,24163,S,0,0,1,0,1,1
1639324825,M,AL,M.D.,Nephrology,0,4525,S,0,0,1,0,1,1
