annual_inc,delinq_2yrs,home_ownership,inq_last_6mths,open_acc,pub_rec,loan_amnt,int_rate
140000,3,1,0,12,0,25800,6.92
55000,0,1,0,15,0,10000,7.89
56000,0,0,1,6,0,13000,10.99
42000,0,1,0,12,1,11200,20.49
65000,0,0,1,10,1,2500,16.99
100000,0,1,0,7,0,19000,8.18
28660.12,2,0,1,6,0,3000,15.61
205000,0,1,1,15,0,28000,6.68
126000,0,0,2,10,0,35000,19.52
50000,0,0,0,14,0,14400,9.99
93500,0,1,2,13,0,27000,14.65
160000,0,1,1,21,2,17650,5.93
73000,0,1,0,15,0,24000,9.99
52500,3,0,1,17,0,7800,10.99
100000,0,0,0,7,0,12000,6.39
50000,0,1,0,29,3,15000,9.17
48000,0,1,0,11,0,15000,8.18
60000,0,1,1,10,1,12500,12.29
25000,0,0,1,5,1,6000,8.18
44173,0,1,0,9,0,18000,7.89
88000,0,1,0,8,0,16000,5.93
73500,0,0,2,10,0,18550,21.67
38000,0,1,1,13,1,10000,12.29
50000,0,0,2,17,0,10000,11.53
59987.64,0,0,0,12,0,12000,5.93
42240,1,0,0,12,0,9000,9.99
69305,0,1,0,12,0,28000,11.53
44000,0,0,1,13,0,15000,18.25
46500,0,1,0,10,0,8000,12.69
75000,0,1,0,12,0,35000,12.69
81000,0,1,0,10,0,13000,13.33
60000,0,1,0,9,1,27575,18.84
54000,0,1,0,5,4,12000,12.29
36000,0,1,0,8,0,5000,10.99
40000,1,1,0,3,0,7500,7.89
71750,0,1,1,26,0,24000,12.69
308000,0,1,1,15,0,35000,21.67
55000,0,0,0,12,0,13250,13.99
47000,0,1,0,13,0,12000,12.29
367000,0,1,2,17,0,28000,7.89
200000,0,1,1,24,0,24000,5.93
18300,0,0,0,9,0,8075,21.67
155000,0,1,3,17,0,30000,15.61
50000,0,0,0,6,0,11325,14.65
40000,0,1,0,8,1,4900,8.18
25000,0,0,0,7,1,6000,6.92
93000,0,1,0,20,0,18500,13.33
14500,0,0,0,6,0,5100,15.61
60000,0,1,0,5,0,10000,12.69
153920,0,1,0,16,0,25000,7.89
60000,0,1,1,8,0,20000,12.69
27111,1,1,1,9,0,11725,12.29
90000,0,1,1,11,0,7000,10.99
112000,0,0,1,22,2,5000,12.29
72000,0,0,0,16,1,11500,8.18
180000,0,1,0,9,0,35000,15.61
46300,0,0,1,17,0,8950,14.65
40000,0,0,0,9,0,15950,18.84
94500,0,1,0,13,0,35000,19.52
200000,0,1,0,12,0,35000,6.92
37981,0,1,1,15,1,8725,7.89
65000,0,0,0,41,1,8000,13.33
22800,0,0,1,10,0,9550,17.86
34000,0,0,0,10,0,1200,10.99
44000,0,1,0,10,0,12000,11.53
66000,0,0,0,9,1,4000,12.69
76000,0,1,0,6,0,35000,21.67
35000,0,0,2,7,0,7000,9.99
99840,0,0,0,15,0,16000,10.99
52000,2,1,0,15,0,5000,13.33
29000,9,1,0,18,0,5000,13.99
69000,0,0,0,8,0,14825,12.69
80000,0,1,1,24,0,21600,16.55
25000,0,1,1,17,0,6000,13.99
150000,0,1,0,21,0,16000,6.39
40000,0,1,1,8,0,16000,19.52
38000,0,0,1,5,0,12000,9.17
35000,0,0,2,7,1,5600,13.33
74000,0,0,1,17,0,5000,12.69
80000,0,0,0,15,0,30000,13.33
47747,0,0,0,6,0,13000,9.17
40000,3,1,0,17,0,4000,13.99
95000,2,0,0,8,3,8000,9.99
51000,0,1,0,13,0,15000,9.17
65000,0,1,0,15,0,9000,9.17
20266,3,1,0,4,0,8500,14.65
42000,0,0,0,20,0,3600,11.53
68000,0,0,0,12,1,10300,18.84
125000,1,1,1,7,0,3000,12.69
14000,0,0,1,7,1,4125,18.84
69600,0,0,1,24,0,16000,12.29
55000,0,1,2,16,0,12000,13.99
68000,0,0,0,12,0,24000,8.18
128000,0,0,1,20,1,14000,13.33
75000,0,1,2,13,0,8400,7.89
40000,0,1,1,13,0,15500,14.65
58000,0,1,1,12,1,3200,12.29
350000,2,1,0,23,0,35000,6.92
110000,1,1,0,14,0,32500,8.18
75000,0,1,0,9,0,18000,12.69
42980,0,0,0,16,0,3600,12.29
75000,0,1,0,15,0,25000,6.92
71000,0,1,2,25,0,10000,13.33
75000,0,0,2,16,0,24000,20.49
42000,0,1,0,16,0,20000,5.93
86000,1,1,0,6,0,12000,13.99
185000,0,1,2,10,0,18000,24.5
60000,0,0,1,13,0,14700,10.99
75000,0,1,3,16,0,5400,9.17
56800,0,1,0,8,1,16100,17.57
35000,0,0,0,11,0,15000,7.89
51000,0,0,0,11,0,13150,5.93
56000,0,1,1,12,0,10700,19.52
67000,0,1,0,14,0,15000,6.92
70000,0,0,0,9,0,23200,25.99
48000,0,1,0,6,0,10000,11.53
29000,0,0,2,8,0,6000,9.17
40000,0,0,1,18,0,5750,18.25
50000,0,1,0,9,0,10000,17.86
94000,0,0,2,8,0,30000,13.33
90000,0,1,1,7,0,20000,6.92
88224,0,1,0,15,0,35000,10.99
75000,3,1,4,16,0,8000,14.65
60000,0,1,1,13,0,21000,16.55
27000,0,0,1,7,2,13475,19.52
134000,0,1,2,9,0,4000,14.65
47500,1,0,0,6,0,6000,9.17
85000,0,1,0,3,0,6000,12.29
112500,0,1,0,16,0,27200,16.55
220000,0,1,0,23,0,35000,20.49
76680,0,0,0,9,0,18675,7.89
250000,0,0,1,6,0,35000,15.61
140000,0,1,0,9,0,35000,13.33
250000,2,1,0,9,0,35000,13.99
48000,1,0,1,34,3,16600,21.67
60000,0,1,1,11,0,27575,17.86
60000,0,1,0,5,3,16000,14.65
100000,0,1,0,10,0,35000,7.89
40120,0,0,0,7,0,20000,18.25
70000,0,1,0,9,0,14000,8.18
99000,0,0,0,9,0,8000,5.93
140000,0,1,1,15,0,21000,12.69
62000,1,0,0,12,0,13300,19.52
41976,0,1,0,6,0,5600,8.18
125000,2,0,0,8,0,12000,6.68
47000,0,1,3,10,0,11000,13.99
47500,0,0,0,7,1,6400,6.92
40000,0,0,0,24,0,13000,13.99
235000,1,1,1,13,0,25000,20.49
99600,0,1,0,16,0,16000,15.61
103000,0,1,0,15,0,24000,7.89
28000,1,1,0,7,0,5000,11.53
37440,0,0,0,10,0,7200,9.17
65000,0,0,1,7,0,7000,14.65
110000,1,0,0,20,1,2400,10.99
31000,0,0,0,17,0,12000,16.55
105000,0,0,0,12,0,35000,24.5
116000,0,0,0,10,5,20400,15.61
80000,0,1,0,18,0,30000,12.29
58000,0,0,0,5,0,20500,6.39
35000,0,1,0,6,0,4325,13.99
42000,0,0,0,5,0,10050,19.52
72000,0,1,0,12,0,14500,11.53
24000,0,1,1,7,1,2550,12.29
135000,0,1,0,19,0,24000,7.89
56435,0,1,0,9,0,24000,15.61
104000,0,1,0,15,0,27200,6.92
55000,0,1,0,10,0,10000,9.17
350000,2,1,2,8,0,28000,6.92
27000,0,0,2,14,1,10000,12.29
72000,0,1,0,9,1,4050,12.69
73000,0,0,0,4,0,4000,12.29
120000,0,1,0,10,0,12750,12.29
70000,0,0,0,5,0,8000,10.99
70000,0,1,0,10,0,10000,7.89
37900,0,1,0,7,0,7200,9.99
38000,0,1,1,7,0,10000,17.86
43000,0,0,1,8,1,10000,7.89
60000,0,1,0,8,0,29975,11.53
52000,0,0,1,12,0,3000,6.39
80000,0,1,1,14,0,11900,18.84
52500,0,0,0,20,0,12500,7.89
52000,1,0,0,8,0,10000,6.68
90000,1,0,0,12,0,35000,16.55
70000,0,1,0,12,0,16000,13.33
74000,0,1,0,15,0,28000,7.89
105000,0,1,3,9,0,15000,6.68
72000,0,1,0,13,0,18000,9.99
68000,1,0,1,12,0,15000,11.53
72000,0,1,1,18,0,25000,11.53
125000,1,1,1,19,0,8000,6.92
62000,0,0,0,20,0,11000,7.89
65000,0,0,3,16,1,9000,16.99
101748.19,0,1,0,5,2,6000,12.29
90000,1,1,1,8,0,35000,19.52
36816,1,1,1,16,0,15000,18.25
66016,0,1,0,21,0,20000,9.99
73000,1,1,0,18,0,5000,12.69
30000,0,0,0,6,1,8000,12.29
75080,0,0,0,12,0,23350,12.69
39175.17,0,1,0,7,1,4200,13.99
165000,0,1,0,8,0,16000,7.89
62000,0,1,1,11,0,18400,9.17
65000,1,1,0,19,0,24000,8.18
70000,0,1,0,13,1,20000,12.29
93000,3,1,0,5,1,10525,14.65
60000,0,0,0,13,0,20000,11.53
140000,0,1,0,9,0,17000,7.89
83777,0,0,0,8,0,14175,17.57
85000,0,0,0,9,1,15000,17.57
80000,0,1,0,6,3,26000,12.29
70000,0,1,2,10,1,8000,7.89
36000,0,1,1,5,0,10000,14.65
180000,0,1,1,9,0,15000,14.65
40000,0,0,0,7,0,10000,12.29
35000,3,0,1,12,0,3200,16.55
85000,0,0,0,14,0,26975,10.99
92000,1,0,1,18,0,7000,10.99
40000,2,1,1,10,0,10950,10.99
107406,0,1,1,12,0,8400,11.53
57500,0,0,0,12,0,16000,13.33
52000,0,0,2,11,0,7000,13.99
75000,1,1,2,33,0,35000,13.99
99840,0,0,0,14,0,35000,17.57
117091,3,1,1,12,4,35000,25.8
400000,0,0,1,12,0,31900,6.68
136000,1,1,0,7,0,20000,11.53
75000,0,0,1,11,0,13925,10.99
55000,0,0,0,13,0,20000,9.17
31000,0,0,2,6,0,11150,13.33
53000,0,1,0,16,0,20000,7.89
60000,0,0,0,9,0,23975,9.99
100000,0,0,1,19,0,15000,6.68
42000,5,0,1,4,0,7600,10.99
65000,1,1,1,14,0,12000,6.39
112000,0,0,0,31,0,14400,13.99
48000,0,0,0,6,1,3000,15.61
97136,2,0,0,9,0,8400,6.92
65000,2,0,0,11,0,4000,12.69
44900,0,0,1,17,1,15000,20.49
125000,1,1,0,9,0,6000,10.99
97000,0,1,1,20,1,8000,13.33
77000,0,0,0,11,0,14000,13.99
80000,0,0,4,8,0,15000,16.99
24082,3,1,0,11,0,9600,12.69
85000,1,1,0,9,0,6000,10.99
70000,0,0,0,6,0,15000,6.39
65000,0,1,0,19,0,10000,5.93
31223.01,0,0,0,12,0,3000,16.55
23174,0,0,1,10,0,3200,13.33
62826,2,1,0,6,0,28775,15.61
50000,0,1,1,16,0,16950,10.99
56808,0,0,0,14,0,24250,17.57
78000,0,1,0,4,0,34225,19.52
41000,0,0,0,8,0,18000,12.69
67000,0,1,0,10,0,15000,8.18
70000,0,1,1,16,0,30750,16.99
37440,1,0,2,15,0,5000,8.18
82000,0,0,0,13,0,35000,10.99
18000,1,0,1,7,0,2000,12.69
22000,0,0,1,14,0,7000,11.53
68000,1,1,0,5,0,18400,8.18
93000,0,0,1,5,0,5000,6.92
45000,0,1,0,12,0,12500,14.65
97000,0,0,1,3,0,5000,6.68
55000,0,0,0,8,0,9300,21.67
50000,0,0,2,4,2,8000,12.69
114480,0,1,0,9,0,18000,10.99
42000,0,0,2,16,0,10000,11.53
45200,0,1,2,8,2,12000,16.99
70000,0,0,0,13,0,4800,9.99
57000,0,0,0,10,0,21000,12.29
48000,0,0,2,10,1,12000,12.29
45000,0,0,0,14,0,10000,8.18
40000,0,0,0,6,0,5300,13.33
62000,4,1,0,7,0,11000,9.17
92000,0,1,1,12,0,35000,18.84
115000,0,1,2,11,0,21600,15.61
110000,5,1,2,16,0,28000,18.84
60000,1,0,2,15,0,6000,8.18
44000,0,0,0,8,0,21950,12.69
187000,0,1,0,24,0,24000,9.99
180000,0,1,1,14,0,15000,10.99
70000,0,1,4,19,0,3175,14.65
170000,0,0,0,16,0,25850,12.29
36000,1,1,0,13,0,9000,12.29
68000,0,1,0,21,0,6000,6.39
140000,1,0,0,7,0,35000,13.33
137000,2,1,0,17,0,30000,13.33
66600,0,1,1,9,2,10000,18.25
101000,0,0,0,11,0,26000,10.99
62000,0,1,0,11,0,16000,7.89
120000,0,0,0,7,0,21000,9.99
38000,1,1,0,10,0,12000,9.17
18120,0,0,4,9,1,3000,15.61
72000,0,0,0,16,0,13000,9.99
65000,3,1,1,17,0,12800,16.99
100082,0,1,1,12,0,25250,13.99
47000,0,1,1,16,0,7075,13.33
48295,0,0,0,6,0,24100,17.86
48000,0,0,0,10,0,4000,13.33
20000,0,1,0,17,2,10000,12.69
65000,1,1,1,13,0,4200,11.53
130000,0,1,1,13,0,20125,13.99
75000,0,1,0,8,0,14000,7.89
45000,0,0,1,7,0,15000,13.99
39000,0,0,1,8,0,12000,12.69
86000,0,1,0,12,0,10000,6.39
74000,0,0,1,7,1,10000,18.25
250000,0,0,1,13,0,24000,9.99
15000,0,1,0,5,0,2000,13.33
48500,1,0,0,13,1,12000,12.29
50000,0,1,0,15,0,7000,10.99
45000,0,0,1,6,0,15000,12.69
148000,0,0,0,7,1,28000,10.99
35000,0,1,0,7,0,8000,13.99
32434,0,0,0,5,0,14000,6.68
60000,0,1,0,41,0,29975,9.17
50000,0,1,0,13,0,8000,6.39
103000,0,1,1,15,0,35000,10.99
43000,0,0,1,7,0,12000,10.99
65000,0,0,0,17,0,15000,15.61
105000,1,1,0,16,1,12000,9.17
37000,0,1,0,10,1,10000,12.29
39000,1,1,0,9,0,14000,16.99
32500,0,1,0,7,0,14250,10.99
29640,0,0,1,7,0,5000,9.99
62000,0,1,0,9,0,12000,14.65
72985,0,0,0,8,0,13250,12.69
34835.55,0,0,1,9,0,12450,22.99
48000,0,1,4,9,1,4000,16.55
108000,0,1,1,11,0,16000,16.99
93000,0,1,0,6,0,5000,5.93
57240,0,1,1,11,1,8000,8.18
40000,0,0,0,11,0,4800,6.68
195000,0,1,0,21,0,30000,23.99
95000,0,0,0,8,2,10725,25.99
24000,0,1,3,5,0,3475,18.25
48000,1,1,0,8,0,2300,8.18
31692,0,1,2,2,0,10125,17.57
110000,6,0,4,9,0,21000,21.67
65000,0,1,0,10,1,5000,13.33
27000,0,1,0,8,0,8225,14.65
68000,0,0,0,8,1,11200,12.29
70000,0,0,0,16,0,16000,6.92
95000,0,1,1,23,0,15000,6.39
90408,1,1,0,13,0,17000,13.99
141774,0,0,1,19,0,20000,13.99
52000,0,1,0,9,0,25000,10.99
125000,0,1,0,8,1,32000,13.33
90000,0,0,3,15,0,30000,12.29
55000,0,1,0,8,0,20000,12.69
101073,1,1,1,14,0,26000,17.86
140000,3,1,0,8,0,18000,9.17
73000,0,1,0,12,0,22000,13.99
56791,0,1,0,14,0,8000,6.68
164000,4,1,0,18,0,25000,16.99
75000,0,1,0,7,1,11200,15.61
85000,0,1,0,10,0,30000,17.86
61000,0,1,0,11,0,21000,6.92
70000,1,1,0,17,0,20000,8.18
72000,0,1,0,17,0,9000,6.39
50000,1,1,0,9,0,22000,14.65
78000,1,1,1,18,0,15350,9.99
45000,0,1,0,8,1,10575,20.49
54000,0,1,0,13,0,13000,5.93
195000,2,0,1,10,1,24000,17.86
30000,0,1,0,9,0,6000,11.53
26000,0,0,0,10,0,6000,12.29
69000,0,1,0,15,0,2000,12.69
40400,0,1,0,6,2,7000,12.29
110000,0,1,0,19,0,18000,10.99
100000,1,1,0,14,0,30500,24.99
150000,0,1,2,24,0,24000,6.68
85000,0,1,0,17,0,25000,24.5
75000,0,1,0,16,0,15000,10.99
120000,0,1,0,13,0,10000,10.99
47000,0,0,0,6,0,17600,10.99
115000,0,0,0,9,1,16800,9.99
72000,0,1,2,24,0,17175,12.69
80000,2,1,0,6,0,35000,18.25
72000,0,0,1,10,0,7200,10.99
89000,0,0,0,7,3,6000,7.89
97000,3,1,0,10,0,7000,11.53
34000,0,0,0,8,0,12000,10.99
65000,0,0,2,12,1,12000,12.69
65000,0,0,1,13,0,8325,18.84
110000,0,0,0,17,0,6000,9.99
40000,0,1,2,9,0,4500,13.99
55000,0,0,0,16,2,5000,9.99
22000,9,1,1,10,1,10950,21.67
63350,0,1,0,10,0,28500,22.99
34300,0,1,0,7,0,6475,12.69
30000,0,0,2,11,0,7150,17.86
130000,0,0,0,13,0,10000,7.89
40000,0,0,0,11,1,12000,16.55
50000,0,0,0,8,1,8700,6.92
70000,4,1,1,16,0,12000,14.65
40000,0,0,0,14,1,6000,14.65
56000,0,0,0,18,0,9000,5.93
41600,0,1,0,17,0,13750,9.99
55332,0,1,0,21,0,3000,13.99
38000,1,1,1,10,1,10000,6.92
80763,0,1,1,19,0,24425,20.49
59000,0,0,4,8,2,6000,17.57
125000,0,1,0,13,0,21000,11.53
29000,0,0,0,11,0,2800,8.18
50000,9,0,1,14,0,10000,10.99
600000,1,1,0,19,0,35000,12.29
44000,0,0,0,5,0,1500,10.99
59000,1,1,0,10,0,3000,12.29
30000,2,0,0,13,0,10000,13.99
75000,1,1,0,20,0,10800,8.18
110000,0,1,0,16,0,16000,5.93
60000,1,0,0,8,0,14400,17.86
70600,0,1,1,21,0,21600,7.89
60000,0,1,0,7,0,15000,13.33
47000,0,1,0,7,0,14375,20.49
70000,0,0,0,8,0,10000,12.29
100000,0,0,0,9,0,25000,14.65
100000,0,0,1,7,0,7000,11.53
106000,0,1,0,16,0,28000,6.68
34000,1,1,2,11,0,1000,15.61
46000,0,1,1,6,0,12175,13.99
47666.68,0,1,0,4,0,23800,16.55
130000,2,1,0,10,0,12000,18.25
135000,0,1,2,10,0,5000,13.33
68000,0,0,1,14,0,14400,14.65
36000,0,1,0,6,0,10000,9.99
98000,1,0,0,15,0,30000,12.29
55080,0,0,0,8,0,11000,6.92
45000,0,1,0,11,0,10000,6.39
30000,0,1,1,10,0,11200,14.65
62000,0,0,0,7,0,30900,16.55
75000,0,1,0,12,0,3000,6.92
50000,0,1,0,7,0,11200,13.33
75000,0,1,0,15,0,16000,6.68
98000,0,1,1,14,0,29000,17.57
80000,0,0,0,7,0,10000,6.92
57000,0,1,0,14,0,25000,9.17
86757.77,0,1,3,12,2,20000,25.57
76000,0,0,1,13,0,16000,11.53
55000,0,1,3,12,0,20000,12.29
69999.96,0,0,0,20,0,17000,16.99
43421,0,1,1,11,2,10000,7.89
15000,0,0,0,6,0,5000,12.69
46917,0,0,0,6,0,7175,6.68
66500,0,0,0,11,0,20000,7.89
57000,1,1,1,7,0,10000,8.18
82000,0,0,0,3,0,9000,10.99
28000,0,0,0,9,0,6000,16.55
97250,0,0,0,13,0,10000,9.99
45000,0,0,0,12,0,18000,6.39
50000,0,0,1,16,1,14225,13.33
55200,1,0,0,7,0,16000,13.33
65000,0,1,0,6,0,8000,11.53
175000,0,1,0,7,0,24000,8.18
120000,0,0,0,13,0,14000,5.93
65000,0,0,0,9,0,6000,9.17
60000,0,1,0,10,0,20000,17.86
70000,0,0,0,13,0,12600,5.93
45000,0,1,0,12,0,12000,8.18
65000,2,1,1,11,0,16000,13.99
67570,1,0,0,16,0,6000,10.99
130000,3,0,0,22,0,25000,7.89
62417,0,0,0,27,0,16100,15.61
68000,0,1,1,20,0,15000,11.53
49000,0,1,2,16,0,21550,17.86
80000,0,1,0,8,1,31900,20.49
47000,0,0,1,8,2,6000,8.18
54426.97,0,0,0,17,0,19250,19.52
375000,0,1,0,8,0,30000,12.69
150000,1,1,0,17,0,18000,17.57
52000,0,0,0,12,0,18275,16.55
50000,0,1,1,12,1,1000,10.99
82000,0,1,2,11,0,18000,12.69
79000,0,0,0,20,0,22000,13.99
147000,0,1,0,14,0,15000,5.93
135000,0,1,0,13,0,28000,9.99
140000,3,1,0,21,0,12000,6.68
28000,1,1,1,16,1,5000,12.69
28000,1,0,1,3,0,10000,16.55
65000,0,0,0,5,0,16000,9.17
86000,0,1,1,18,0,28000,6.68
62000,0,1,0,10,1,30000,13.99
52000,0,1,0,14,0,15000,7.89
145000,0,0,0,9,0,20000,7.89
180000,0,1,0,9,0,18000,7.89
90000,0,1,0,23,1,15000,6.68
43000,0,1,0,6,0,13900,16.55
64000,1,0,0,9,0,7000,12.69
60000,0,1,0,18,1,30000,16.99
81000,5,1,1,8,0,13575,17.57
34000,2,1,0,5,0,3500,12.69
90000,0,1,1,24,0,24000,7.89
93000,1,1,0,10,0,14000,12.29
40000,1,0,0,6,0,9200,9.99
126000,0,1,0,10,0,30000,13.99
96000,0,1,1,18,0,28000,12.29
60000,0,1,0,15,0,10000,14.65
60000,0,0,0,9,0,6000,12.69
102000,0,1,0,11,0,22400,5.93
50000,0,1,0,16,0,9000,9.99
72000,0,1,1,11,0,4800,14.65
65000,2,1,1,9,0,10000,12.29
120000,0,0,0,9,0,35000,16.55
200000,0,1,0,15,0,25000,8.18
50000,0,1,0,9,0,12000,10.99
70000,0,1,0,6,0,16000,6.92
47229,0,1,0,5,0,4000,12.69
80000,0,0,1,13,0,9600,7.89
90000,1,1,0,12,0,8000,6.68
108000,0,0,1,13,0,7000,9.17
75000,0,1,0,20,1,20000,12.69
60000,5,1,0,11,0,4800,9.99
15000,0,1,0,5,0,5000,10.99
75000,3,0,3,15,0,14975,16.99
100000,0,1,0,9,0,20000,9.99
63000,0,1,0,13,0,5000,12.29
97000,0,1,0,17,0,30000,13.33
70000,0,1,0,18,1,18000,8.18
37000,0,1,1,10,0,4600,13.99
29000,0,0,1,18,0,11575,18.25
75000,0,1,0,8,1,15000,13.99
75000,1,0,0,17,0,19875,11.53
80000,5,0,0,18,0,35000,12.69
81715,1,0,0,21,0,6000,6.92
54000,0,1,3,8,0,7725,13.99
50000,0,0,0,6,0,6100,13.99
113000,0,0,1,19,0,28000,8.18
88000,1,1,1,22,0,18000,12.69
36000,0,0,1,19,0,2000,12.29
101400,0,1,1,13,1,28000,7.89
40000,1,1,1,9,1,1000,13.99
140000,2,0,0,20,0,28000,9.99
150000,0,1,0,14,0,12000,6.92
100000,0,0,3,15,1,28000,17.57
50000,0,0,0,8,0,15000,18.84
60000,0,0,0,14,0,7500,6.68
95000,0,1,2,12,2,18000,13.33
110000,0,1,0,8,0,5000,11.53
75000,1,1,0,7,1,8000,8.18
51000,1,1,0,11,2,23975,20.49
144000,0,0,0,11,0,8000,6.92
61000,0,1,0,11,1,8000,9.99
100000,0,1,1,14,0,24000,6.39
58217,0,0,0,7,0,17000,10.99
175100,0,1,2,12,0,25000,9.17
400000,0,0,0,12,0,24000,6.39
60000,0,1,0,10,0,3000,12.69
30000,0,0,0,9,0,13750,18.25
68000,0,1,0,8,0,12000,15.61
40000,0,0,0,10,0,15000,9.99
52000,0,0,1,18,0,23900,17.57
40000,0,1,1,25,0,17550,16.55
43000,0,0,1,11,0,19750,18.84
79000,1,1,1,18,0,25000,13.33
105000,0,0,0,13,0,24000,9.17
70000,0,0,0,7,0,24800,12.29
88500,0,0,2,8,0,18200,12.29
60000,6,0,5,8,1,4200,13.33
85000,1,1,2,13,0,13000,13.33
85000,2,0,0,14,0,25000,15.61
85000,0,1,1,11,1,10000,7.89
68135,0,0,1,3,0,21475,19.52
40000,0,0,1,8,0,15000,18.84
250000,1,1,0,7,0,35000,18.84
100000,1,1,0,11,0,35000,18.84
60000,0,1,0,5,0,20000,6.39
75000,0,0,0,7,0,12000,8.18
50000,0,0,0,6,0,15000,19.52
80000,0,0,1,19,0,11200,5.93
139000,0,1,2,6,0,2000,12.69
60000,0,0,3,18,0,12000,14.65
40000,0,1,1,12,0,10000,7.89
90000,0,0,0,12,0,8400,9.17
28000,0,0,2,9,0,1500,13.99
48000,0,0,0,13,2,10000,6.92
100000,0,1,0,16,0,18850,8.18
70000,3,1,0,8,0,10000,6.92
80000,0,0,3,11,0,16000,18.84
38000,0,0,0,8,0,10000,10.99
26000,0,0,2,14,2,7875,15.61
115041,2,1,0,28,0,35000,19.52
37500,2,1,0,14,0,12600,12.29
50000,0,0,0,6,0,3000,12.69
75000,0,0,0,9,0,10000,13.33
65000,0,1,0,16,0,24000,10.99
40000,0,0,2,6,3,20000,25.83
190329,0,1,0,32,0,35000,8.18
87000,0,0,0,15,0,10000,8.18
150000,0,1,0,7,0,32000,6.39
87000,0,1,1,20,0,11400,12.29
54450,6,0,2,11,2,15000,15.61
55000,0,1,1,12,0,12000,12.29
95000,0,0,0,9,3,24075,9.17
21100,0,0,0,9,1,7000,7.89
37000,0,0,1,15,0,10000,12.69
47000,0,1,0,10,1,5000,12.29
15000,0,0,0,11,0,5925,19.52
35000,0,0,0,12,0,15000,10.99
45000,0,0,0,14,0,20000,6.39
56000,1,0,0,9,0,20000,13.99
59172,1,1,0,6,0,17000,9.17
46000,1,0,0,9,0,14925,12.69
82000,0,1,0,7,0,28000,8.18
105000,0,1,2,11,0,12000,7.89
28000,0,1,0,14,0,12000,19.52
78000,0,1,0,17,0,25000,6.39
122000,1,1,0,8,0,25000,6.39
90000,0,0,0,17,0,24000,6.92
45000,1,0,0,20,0,11000,13.33
43680,0,0,0,8,1,4000,12.29
72000,0,1,0,7,0,12000,6.39
60000,7,0,0,9,0,6000,10.99
66000,1,0,0,15,0,11200,13.99
33280,0,0,1,7,0,12000,13.33
45000,1,1,0,7,0,12000,14.65
45000,1,1,0,13,0,22400,16.55
63000,0,1,0,15,0,25000,8.18
42000,0,1,0,6,0,20950,14.65
80000,0,1,2,26,1,13150,13.99
65000,1,0,0,8,0,24000,9.99
86000,0,0,0,8,1,8400,12.29
69000,0,0,0,22,0,28500,13.99
172500,0,1,0,11,0,35000,17.57
75000,1,0,0,7,1,4500,12.29
60000,0,1,2,11,4,20000,16.55
120000,1,0,0,3,1,22000,7.89
90000,1,1,1,9,0,12000,7.89
55609,0,1,1,4,0,20000,18.25
55000,0,1,0,9,2,10000,7.89
65000,0,1,0,8,0,10000,13.99
37000,0,0,0,10,0,4000,8.18
65000,0,1,0,18,0,28000,13.33
87500,0,0,1,4,0,13000,9.17
31500,0,0,0,6,0,11000,12.29
89000,0,1,0,15,0,28000,14.65
105000,0,1,0,4,0,25000,10.99
103000,0,1,1,7,0,12000,13.99
70000,0,0,1,18,0,15750,18.25
50000,0,1,0,12,0,7000,6.39
39000,0,1,3,12,1,2475,19.52
112500,0,1,0,7,0,35000,9.17
50000,0,0,1,9,0,10000,11.53
85000,0,0,0,7,0,24000,14.65
95000,0,1,0,11,0,25000,10.99
82000,0,1,1,12,0,15500,7.89
48000,0,0,0,12,0,19175,18.25
49000,0,1,0,8,0,7000,5.93
92000,0,0,0,9,0,20000,6.39
151000,0,0,0,28,0,5000,5.93
75000,0,0,1,9,1,12800,17.57
80000,0,1,1,14,0,25000,17.86
59000,0,0,0,8,0,12000,7.89
62000,0,0,0,9,0,12000,11.53
40000,0,0,0,8,1,7000,9.17
36000,1,1,0,11,0,14000,14.65
37200,0,0,0,7,1,9000,12.29
103260,1,1,0,18,1,35000,19.52
56000,1,1,0,18,0,24000,14.65
25000,0,0,0,10,0,5300,7.89
104449,0,1,0,10,0,18000,6.68
106000,0,1,1,9,0,15000,12.29
25000,0,0,1,7,0,4000,9.17
130000,0,0,0,9,0,22000,6.68
65000,1,0,1,8,0,7100,16.99
72500,0,1,0,13,1,30000,9.99
45000,0,1,0,7,0,15000,18.25
96772,0,1,0,9,0,34800,15.61
30000,0,0,1,5,0,12000,11.53
33000,0,0,0,9,1,12000,12.29
73000,0,0,0,10,0,30000,9.99
56000,0,0,0,5,0,2500,9.99
52740,3,1,0,14,0,12675,10.99
49058,0,1,0,10,0,6000,12.69
100000,0,1,0,13,0,15000,6.92
104000,0,1,3,13,0,28000,20.49
50000,0,0,0,16,0,8000,13.33
92500,1,1,1,18,1,21600,18.25
70000,0,0,1,6,0,16000,17.86
31000,1,1,1,10,0,4750,11.53
39000,0,1,1,12,1,7000,8.18
100000,0,1,0,19,0,12000,6.68
38000,0,0,0,7,0,16675,22.99
78000,0,1,0,15,0,24000,6.68
105000,0,1,0,11,0,20000,6.39
61000,0,1,0,5,1,12000,12.29
75000,1,1,0,10,1,15475,17.57
50000,0,1,0,3,1,2975,15.61
124486.15,3,0,0,12,0,20000,9.17
50500,0,0,2,11,0,21125,20.49
114750,0,0,0,11,0,26050,17.86
78000,1,0,0,7,0,5000,6.92
85000,0,1,0,14,0,35000,13.33
45000,0,0,0,8,0,10200,17.86
